qid,subdomain,u1time,u2time,u3time,u4time,u5time,u6time,u7time,u8time,u9time,u10time,average
CH135,Solubility Solutions,55.329714042714706,81.55637226452485,89.90255499630675,76.33934764782067,41.81551673838799,59.12942532004676,73.34727428823797,80.92738871265125,82.15732348685083,58.986162342783985,69.94910798403258
CH136,Solubility Solutions,84.01094823528345,35.17059487246783,71.3896984187795,80.50881913228176,43.78571441686538,37.86367123525389,42.229869914887715,44.65341011914416,83.1986400346832,73.15978432183076,59.597115070147765
CH137,Solubility Solutions,80.01513885349064,57.5582875355075,57.85594020457465,44.434441468884145,70.23631874083407,58.888212260465366,48.896864508563,68.39348270530317,67.0313071250601,35.82838309964363,58.91383765023263
CH138,Solubility Solutions,70.44211391893003,41.495431857442014,51.20907863472133,65.70790251265873,89.39237102189905,62.80999412258039,83.0224203606816,49.92170057328477,60.64961926871923,85.73206696982945,66.03826992407465
CH139,Solubility Solutions,80.22356175752734,35.60661541350109,32.258433075499994,37.6743089889937,69.9212895421023,59.878685432239635,68.60699438659586,77.80679394965125,47.28546265350761,76.40983610948854,58.567198130910725
CH140,Solubility Solutions,88.0159596189675,87.36429019698869,52.044661059590105,38.98603684148834,41.12070718802659,48.86544818355649,65.62935795956713,77.67233506189825,34.99226701668643,36.62663863713894,57.13177017639086
CH141,Solubility Solutions,61.99133935529635,44.5816643613502,59.67409010467244,49.8721844049769,47.84369523775819,62.14534234185862,77.58572296851165,82.20204076662925,51.57653259750689,70.65359497392967,60.81262071124902
CH142,Solubility Solutions,79.32476942507799,33.403253433253155,70.61232530689556,53.567506461067566,35.544844639695484,86.53625236029532,89.95014066717832,60.15582611579626,81.61510835909823,68.06230815617633,65.87723349245343
CH143,Solubility Solutions,54.42790793499838,36.82851956558549,77.07408825327252,47.4687418698136,69.3296147992076,60.052231771189966,80.95973881124768,65.19330134929668,82.94055473176387,40.528397865393615,61.48030969517694
CH144,Solubility Solutions,52.15764506474626,77.85333036036786,54.739287411070194,32.71900258869634,78.70345191560342,63.430908797292375,33.95650227210521,79.24329305844351,43.25996364929759,52.094606062538254,56.815799118016095
CH145,Solubility Solutions,42.04109466649143,79.06121730343494,34.62826169459953,63.763025002146435,33.2590060012829,62.621556168107006,43.05544554812688,52.06630849646392,56.73285592447748,73.84741026168408,54.10761810668146
CH146,Solubility Solutions,81.77847490192718,30.88318842966169,39.030203565856695,86.59702251479905,87.68084312665911,58.377937939544324,42.53241852210358,86.46719831970834,81.68560898550103,58.45731014593501,65.3490206451696
CH147,Solubility Solutions,41.597649545600355,69.71942808305784,34.85460406559854,66.62682748986236,62.28600960334654,54.17407067912559,60.22542934442479,69.66603636200149,71.2076325301434,69.62151860093215,59.99792063040931
CH148,Solubility Solutions,68.66756031821456,73.45829004541758,37.71107873673243,37.87315234428863,80.51573295382637,45.55968459665077,71.03545568535202,30.471887604700505,85.44737404041047,81.36046577153957,61.21006820971329
CH149,Solubility Solutions,44.29911413219184,62.16744230473209,36.991700988027404,32.13983144582858,85.6326069888145,81.09549759066691,36.692439692344166,49.394870537922586,88.50514007095003,52.16815759886574,56.90868013503439
CH150,Liquid Solutions,60.39168509447046,68.77330658542658,73.78523098506403,35.15740657652872,88.20449394098046,69.40985089381658,66.9585038317397,88.54233879515743,76.92199643570635,65.93363149776576,69.4078444636656
CH151,Liquid Solutions,56.31435704127625,57.58018900826092,51.46789195914502,69.77616136783604,38.24605765459545,41.63583803562715,75.72571083873069,69.27425726007635,49.446565323226764,42.16478285942179,55.163181134819645
CH152,Liquid Solutions,58.82765517886502,35.656239196862344,31.426770560773644,86.9073905381741,32.213762579997,57.06060961544864,71.20078492423093,68.19954952187416,49.805659060824354,64.4182442743797,55.57166654514299
CH153,Liquid Solutions,33.78033986665242,82.9355521581068,51.99144676131253,55.87701581410853,74.61267345415385,81.8768810144825,57.2439304378446,79.8277896301401,63.960188948254284,69.02936499805932,65.1135183083115
CH154,Liquid Solutions,64.43414131722588,30.788369341642024,89.18063039881815,31.087515654544504,46.14243754411387,31.485354505111754,61.06523045764443,46.595319637582364,74.30714642987654,63.99485562168806,53.90810009082475
CH155,Liquid Solutions,85.18573686865531,59.15602609504558,63.69752070285616,51.93445848367948,68.22677073033647,86.62519219231741,60.068383511775565,44.640292424581794,57.446716469018384,78.68078638057261,65.56618838588388
CH156,Liquid Solutions,55.86208883923762,79.84789712771699,54.450471216337256,72.08098108103498,87.79389239068337,82.46496852613201,51.57193391472664,30.57932814627662,76.8085880216482,73.22447869514195,66.46846279589356
CH157,Liquid Solutions,80.56297604131385,35.514502972818924,37.51075139115757,65.11031936752946,56.19998720635904,87.47877546202167,64.35915954318057,79.1972065784353,82.30087324554287,32.06593898745651,62.03004907958157
CH158,Liquid Solutions,53.98026633943679,80.36780218845053,72.79402709770235,69.89172659890966,51.51392777991491,84.44840692365969,54.33968588044201,75.1059929265726,74.92681338876865,52.42627135316766,66.97949204770248
CH159,Liquid Solutions,77.05191134829157,36.403677284344525,65.32901433031395,51.189107139072114,31.475747725958847,48.23458958143422,48.76197352229536,83.63105927195971,64.2157792056474,60.51401719180039,56.680687660111815
CH160,Ideal & Non-Ideal Solutions,89.93150559612218,54.04447294022091,69.48358280831364,48.62200655345563,77.50744668099159,70.65293003700566,55.63931107064647,58.89379171877597,64.11559532469005,85.13217756942173,67.40228202996438
CH161,Ideal & Non-Ideal Solutions,37.10256503763094,48.57049884441089,72.94091437767571,39.76999962614076,34.01551216805316,46.00502836375765,74.62701430463392,78.93226756615167,87.24038380656535,86.14835261588163,60.53525367109017
CH162,Ideal & Non-Ideal Solutions,69.69561511050583,50.61320706466121,54.534917800095805,48.54689752074191,65.7308782421405,46.30194094439557,62.57851518645817,59.42456812001532,41.31452188669057,73.57204371861873,57.231310559432366
CH163,Ideal & Non-Ideal Solutions,46.32285150399066,61.368780967989025,66.35370819757958,81.17242660166684,35.683914061241545,41.918792389854715,32.021379596285946,67.7351367311398,48.375003098028685,35.04894569763669,51.60009388454136
CH164,Ideal & Non-Ideal Solutions,60.275937573655,36.93698226967905,42.203202613951525,38.62701017914185,81.81290146344955,84.60434249069388,35.896377028040305,51.00559347461501,37.01820405406463,79.582521887819,54.79630730351098
CH165,Ideal & Non-Ideal Solutions,87.72851900820567,31.19945477856859,32.195485185434386,80.44900555585139,38.73996053445315,32.80038355527819,65.50239674828774,80.06888280805879,45.66285983469115,66.76448751368822,56.111143552251725
CH166,Ideal & Non-Ideal Solutions,30.797558289442193,84.11680174940176,81.4793474688264,69.62878465549448,65.59640556567305,43.59624656037414,30.34684577660624,35.63839553465066,43.815021092844184,49.09421272704506,53.41096194203581
CH167,Ideal & Non-Ideal Solutions,76.78102765061723,61.991730126921595,49.48405688790781,82.42094637682902,68.89743522249219,41.12535203262786,70.32960499737152,33.70329571026007,82.89723715751245,76.73903044703596,64.43697166095758
CH168,Ideal & Non-Ideal Solutions,83.50863764463831,80.14145261588628,76.54292130856206,60.73546769022835,43.54142157246537,88.26939728129622,86.78288970228776,32.43392678529984,78.64160781517072,70.67348127740728,70.1271203693242
CH169,Ideal & Non-Ideal Solutions,69.18777312117346,67.0676525118383,71.50148198361907,80.4325500131605,52.11937733871474,61.36622453266336,68.94768615623323,80.28346991579136,88.45666743344546,58.700778699405916,69.80636617060453
CH170,Ideal & Non-Ideal Solutions,38.752426802837526,40.45514487088148,33.770880274846974,48.32229244147485,46.73325756002295,83.36141376788646,82.75372154258324,75.99380814670411,77.3736755601677,85.7840786631586,61.330069963056395
CH171,Ideal & Non-Ideal Solutions,48.11861596176277,87.11656951612717,35.66300017067497,62.17636872829327,88.57269060794255,76.22252346887575,36.5595857876673,44.53883583702767,78.71252904814283,64.62005543698723,62.23007745635016
CH172,Colligative Properties-1,38.72195566123309,55.84896499658395,50.779611125837974,81.40035218183235,43.786635641114515,44.7963796245859,37.05619487031358,45.52053963325932,31.900930647180683,63.23386336590995,49.30454277478513
CH173,Colligative Properties-1,70.28255820276809,53.54318510347491,74.72672399220723,83.36849042568765,46.86441076299984,74.40327056425181,31.735509860722445,85.19859779072286,31.108919902747946,57.48375081675603,60.87154174223387
CH174,Colligative Properties-1,34.46538798282911,81.23208178885073,62.29019049005896,78.87918912182255,65.36629979009194,77.44388255180075,45.977812943318526,36.6490316910816,66.1390790984532,64.01238072129162,61.2455336179599
CH175,Colligative Properties-1,66.48922695498499,70.14727340874168,85.4193855194508,34.647171035548084,74.90840769482844,86.23770892842123,40.002634414242465,88.66234645467543,70.02395187608957,48.59197016087161,66.51300764478543
CH176,Colligative Properties-1,80.69609263651353,75.09042909629284,50.68235607308278,61.717668719854714,46.094097104718756,36.75914892995766,39.98079035927168,36.78797979455222,80.76370046007426,63.43446728056697,57.20067304548854
CH177,Colligative Properties-1,89.64818486201398,39.706854846646685,43.02331571021443,32.83403293395574,79.894172426192,60.703012084965216,32.24517015390438,82.66581263721272,75.97077577073314,88.3874709205314,62.50788023463697
CH178,Colligative Properties-1,50.290220447120475,49.21302270421383,46.33807518819622,75.38778961893496,41.71369663990883,65.0685579050709,39.650273328695086,46.183321739636,64.698335967999,81.59976774531009,56.014306128508544
CH179,Colligative Properties-1,45.37373688464249,62.210911504997554,43.858919887265394,39.02178948705962,55.835116461653044,83.76615212199088,46.917968470714825,62.03019468779527,45.125581484851295,43.88558816672948,52.802595915769984
CH180,Colligative Properties-1,72.95819932861744,60.149089791859545,31.369948307292162,48.340847343304944,56.00005047999201,46.98996020165943,67.47547812631232,82.82470226494229,74.34816694760124,89.08524061571899,62.95416834073003
CH181,Colligative Properties-1,42.69974513176761,85.3785905226892,61.603428979359634,76.25570851803565,56.664379153784594,56.46777614557562,71.08039983135919,80.70835232047288,35.71954584007946,85.6622542723065,65.22401807154303
CH182,Colligative Properties-2,66.97938250620084,80.1048972881101,68.56721215479492,69.53740816478538,30.70197046487172,66.74468292227334,35.8111949448789,83.9050367572412,31.10267944540657,60.88714270462867,59.434160735319146
CH183,Colligative Properties-2,60.37062715840057,83.06785930365254,79.02144843002463,86.786753203004,77.8066094235634,87.33403974926506,80.38246930831161,34.27212064179965,61.62675437603412,38.31673171994185,68.89854133139974
CH184,Colligative Properties-2,32.18190107884319,75.66956416944726,56.91440544560953,84.35602117001892,87.53429235999016,30.524773300314656,32.546606440706036,51.64202336189079,74.72077663897912,88.17543985975459,61.42658038255543
CH185,Colligative Properties-2,77.45930367734104,41.940808717270556,43.62504037295859,80.7972567401383,83.45920233264616,69.29232794514523,86.9185333057121,59.88575484673838,51.91154619234426,64.10509153299803,65.93948656632926
CH186,Colligative Properties-2,33.124787646416465,67.78882979943491,85.90411153700097,79.36210119146315,70.60752803907369,48.537915501574076,81.40887072536893,64.4757133153996,34.700085189706684,87.80005869130201,65.37100016367405
CH187,Colligative Properties-2,39.95865818124848,37.339199350781044,64.61190705242066,54.45094556964776,71.59716686744261,49.8600029476075,31.69434968888487,59.927145515598895,43.09331181210442,54.95448518980447,50.74871721755406
CH188,Colligative Properties-2,83.93637321566821,34.9358189250744,64.85360432645359,45.433670590147074,82.73125380463753,72.31086784744795,86.50767994859669,81.27585845334289,54.15846689238876,83.41153245046232,68.95551264542193
CH189,Colligative Properties-2,36.36932081030376,62.7941758994593,42.29186712748593,80.32346609667199,73.05561489401481,37.18941926847305,49.47049290927487,48.76944583843243,81.1298731197729,65.62736193110567,57.70210378949946
CH190,Colligative Properties-2,74.09871015043663,54.42479351235745,49.353582732168235,51.30544279342095,81.41927225091086,37.637033027711716,63.177824154516365,86.91789388645495,86.43099060328522,86.60940396756152,67.1374947078824
CH191,Colligative Properties-2,62.26321375248721,40.797557974554536,85.00568709966961,61.30188420478895,73.49761642762991,45.17956515133683,72.91130177219824,89.24538370105475,60.98929046373542,85.43799194452835,67.66294924919838
CH192,Abnormal Molar Masses,59.25405097747179,62.04636909190888,49.49802271552793,56.385501756450715,80.24181739226862,36.85735941649394,59.805283488274455,89.32859501652544,39.48196846154769,50.80440400323525,58.37033723197047
CH193,Abnormal Molar Masses,52.99777471738841,48.645329601260926,76.50650864290546,68.12036587641944,31.990553193738364,52.23614201699684,57.858695193466296,43.10214703664506,40.895268464585385,68.45475845174508,54.08075431951513
CH194,Abnormal Molar Masses,64.20468411347613,77.61868889315063,50.97406542972405,44.280188137563734,69.17972232106013,48.73853283747942,58.68121735003046,89.374732672461,77.71314171203512,86.61267530594833,66.73776487729289
CH195,Abnormal Molar Masses,79.075552591038,43.71645577455302,78.6046327906844,49.09613203608585,89.25081691707102,72.49984935542346,76.74303595755869,85.79811633113741,83.97606422458527,39.560471648690665,69.83211276268277
CH196,Abnormal Molar Masses,59.77876637300325,79.32944939014448,34.647474584687664,65.82145237085419,67.52845588933945,41.11751515326386,85.29017064992141,79.51480649423868,71.74292636863251,73.54626724759575,65.83172845216812
CH197,Abnormal Molar Masses,63.33652330059912,30.41436256606819,59.01348411265185,57.32458994931591,54.219625880930366,58.01024272132321,70.15600074193208,35.5373518927538,64.83050197888318,57.94507818605538,55.07877613305131
